,BranchID,TrainID,StationID,CarID,Month,Day,Hour,Passenger_Count
2697,3,6551,136,1,4,2,5,31
2698,2,9654,99,7,4,4,7,44
2699,2,9647,66,2,6,1,8,20
2700,3,6345,112,3,11,6,7,19
2701,1,8754,1,2,6,6,4,38
2702,2,9555,94,4,8,4,19,42
2703,2,9551,65,4,11,4,11,15
2704,3,6547,127,1,2,6,16,15
2705,2,9645,83,3,5,3,17,27
2706,2,9548,58,2,11,6,15,13
2707,1,8754,31,6,3,4,5,2
2708,2,9650,86,4,2,1,8,34
2709,2,9552,81,4,3,2,18,26
2710,3,6546,190,1,2,6,17,37
2711,1,8845,49,7,10,1,2,26
2712,3,6347,108,4,10,2,12,36
2713,2,9555,84,5,6,4,2,37
2714,1,8751,23,2,10,4,21,12
2715,2,4647,90,4,6,2,9,8
2716,3,6547,115,7,4,3,3,40
2717,2,9551,101,4,5,1,6,34
2718,3,6345,149,5,8,4,15,17
2719,2,4349,62,4,1,6,6,49
2720,2,9650,62,7,1,4,4,45
2721,2,9649,101,7,11,3,6,8
2722,3,6551,108,3,9,3,12,18
2723,1,8748,622,7,9,6,19,49
2724,2,9648,55,2,1,4,5,49
2725,1,4749,31,1,11,2,16,8
2726,1,8852,24,5,7,1,4,16
2727,2,4551,61,7,9,3,13,45
2728,2,9649,94,4,2,2,11,35
2729,2,9947,76,2,8,3,22,26
2730,3,6553,129,2,5,4,20,25
2731,1,8845,22,1,3,2,22,18
2732,2,9555,78,4,6,6,6,29
2733,2,9647,76,5,5,2,7,33
2734,1,4847,16,7,9,1,22,47
2735,1,8754,29,2,11,3,19,7
2736,3,6352,120,1,4,5,18,26
2737,2,9549,62,3,2,1,5,22
2738,2,9652,55,7,5,1,3,14
2739,3,3350,134,5,1,1,1,27
2740,1,8841,9,6,6,4,3,5
2741,3,6548,136,7,3,1,12,38
2742,2,9555,64,4,5,2,11,8
2743,2,9548,99,2,8,1,15,33
2744,1,8852,10,7,11,4,12,39
2745,2,9551,97,5,6,5,12,28
2746,2,9551,80,3,10,3,12,33
2747,1,4847,14,2,7,3,7,48
2748,3,6350,128,6,10,4,2,10
2749,2,9649,76,5,5,6,17,46
2750,3,6553,188,5,2,3,6,17
2751,2,4551,83,5,8,6,8,18
2752,5,6846,163,2,4,3,18,16
2753,2,9555,68,1,11,1,19,8
2754,2,4551,79,1,5,6,21,42
2755,2,9551,91,5,4,5,2,45
2756,3,6348,108,1,7,1,9,44
2757,3,3248,140,2,10,4,7,28
2758,2,9648,177,6,6,5,10,16
2759,3,6347,134,3,2,1,5,40
2760,2,9553,56,2,11,6,5,44
2761,3,6549,111,7,1,6,12,5
2762,3,6547,133,6,5,3,2,39
2763,3,6348,137,3,10,2,0,23
2764,1,8752,11,5,8,4,20,11
2765,1,8847,1,7,1,6,1,21
2766,2,9553,76,7,2,6,4,11
2767,1,8847,23,7,4,6,19,35
2768,2,9550,90,1,9,4,1,2
2769,2,9947,91,1,8,4,0,31
2770,1,8752,25,4,4,3,7,38
2771,2,4551,54,4,4,5,10,41
2772,1,8847,49,4,8,3,12,25
2773,1,8750,33,4,1,3,1,7
2774,1,8751,14,2,1,3,3,13
2775,3,6548,138,3,9,5,7,45
2776,3,6549,151,7,9,2,15,47
2777,3,6542,118,2,11,4,17,48
2778,3,6544,124,4,9,1,4,49
2779,2,9652,83,6,5,1,19,41
2780,2,9551,76,6,10,6,1,26
2781,2,9958,100,3,3,2,11,32
2782,2,9555,81,4,9,6,5,31
2783,1,8747,23,7,10,5,11,7
2784,2,9654,79,6,8,3,9,11
2785,3,3248,188,4,10,4,13,19
2786,1,8841,25,4,6,2,19,34
2787,2,9645,101,1,7,1,10,35
2788,1,8747,4,1,1,2,3,42
2789,2,9652,90,4,5,5,1,11
2790,1,8847,39,6,7,4,19,47
2791,3,6348,138,2,6,1,10,46
2792,2,9553,86,5,5,4,14,14
2793,3,6548,127,2,5,5,18,39
2794,1,8751,33,2,7,5,4,1
2795,2,9548,74,5,10,6,21,36
2796,1,8748,25,5,8,1,21,36
2797,1,4847,40,2,8,3,13,12
2798,1,8747,22,3,9,1,18,12
2799,1,8843,18,4,6,1,21,17
2800,2,9555,62,3,4,6,7,37
2801,2,9958,97,6,9,6,10,12
2802,3,6350,190,3,10,1,18,35
2803,3,6348,136,1,7,1,8,10
2804,2,9958,72,5,10,6,22,47
2805,2,4647,81,4,4,1,19,9
2806,3,6349,190,1,4,5,5,1
2807,2,4551,71,6,10,6,18,30
2808,2,9550,68,3,11,6,20,33
2809,3,6352,138,6,5,4,8,25
2810,3,6345,108,3,5,5,2,17
2811,1,8852,4,7,7,4,0,13
2812,3,6351,131,4,6,3,13,29
2813,2,9647,89,2,9,6,16,26
2814,3,6546,118,6,1,1,18,15
2815,2,9654,66,3,10,3,3,7
2816,2,9555,85,3,3,3,8,14
2817,2,4647,80,2,10,3,6,10
2818,3,6551,129,6,10,3,5,31
2819,2,9548,98,1,6,6,4,31
2820,4,6746,153,2,8,4,22,43
2821,2,9650,101,5,9,6,12,36
2822,2,9649,65,1,10,2,4,48
2823,2,9548,101,5,2,1,0,49
2824,5,6846,160,4,5,2,4,23
2825,3,3546,124,4,5,4,16,46
2826,1,8748,19,6,1,1,19,44
2827,1,8752,44,4,3,1,18,41
2828,2,9648,100,5,5,1,12,10
2829,2,9650,80,7,5,2,1,36
2830,2,9550,65,4,5,2,10,49
2831,3,6547,151,1,5,2,16,44
2832,3,3350,145,4,2,6,15,33
2833,1,8745,16,5,11,2,7,2
2834,2,9552,57,5,3,4,15,7
2835,2,9649,58,4,5,2,13,49
2836,1,8841,1,7,3,2,2,46
2837,1,8750,22,7,10,3,12,36
2838,2,9555,79,7,4,5,22,21
2839,1,8751,30,2,8,1,22,21
2840,2,9555,99,1,4,6,4,33
2841,2,9551,176,2,6,3,3,47
2842,2,9546,79,6,3,1,7,25
2843,1,4749,19,3,1,4,13,8
2844,1,8852,1,3,1,3,9,10
2845,3,6551,111,2,3,3,9,32
2846,1,8747,42,3,8,4,17,13
2847,2,9551,68,7,11,6,20,18
2848,2,9650,74,4,5,4,22,30
2849,1,8750,23,7,4,2,22,49
2850,1,4749,51,1,6,1,9,42
2851,3,6348,134,5,2,2,10,19
2852,3,6348,118,1,5,3,18,34
2853,3,6549,108,1,7,1,19,26
2854,1,8754,18,3,6,1,1,33
2855,3,6546,128,5,8,3,15,11
2856,2,9652,176,5,1,1,4,43
2857,2,9553,91,1,5,2,20,24
2858,3,6350,140,7,4,5,7,10
2859,2,9947,83,3,3,4,0,15
2860,1,8847,31,4,3,6,22,32
2861,3,6351,116,6,8,3,13,18
2862,3,3248,138,7,11,2,5,31
2863,3,3350,149,4,7,4,17,32
2864,3,6345,137,4,1,1,20,31
2865,1,8751,18,6,8,5,11,1
2866,1,8752,1,1,2,1,19,40
2867,3,6345,110,4,4,3,9,29
2868,2,9548,81,2,4,4,10,20
2869,3,3248,137,7,2,3,16,48
2870,2,9552,91,2,11,6,18,10
2871,1,8745,19,7,3,1,14,38
2872,2,4647,99,2,2,2,1,22
2873,3,6349,151,7,1,2,0,22
2874,1,8748,30,1,2,2,5,49
2875,2,9550,58,5,8,6,0,19
2876,1,8754,33,2,5,1,20,5
2877,2,9650,72,6,2,6,5,46
2878,3,6542,149,1,7,1,9,42
2879,1,4749,30,2,2,5,9,46
2880,1,8745,27,5,3,3,17,11
2881,2,9654,94,5,6,5,15,12
2882,1,8847,44,7,11,2,6,29
2883,1,8852,9,7,11,4,18,49
2884,2,9553,85,3,4,3,21,17
2885,1,8754,17,2,1,3,3,20
2886,2,9647,101,4,3,1,16,22
2887,2,9550,80,5,5,3,5,1
2888,1,8745,30,6,4,4,15,43
2889,1,4847,43,4,8,6,13,45
2890,2,9958,81,3,8,5,20,6
2891,2,9649,176,7,1,4,8,42
2892,2,9548,176,1,6,1,7,39
2893,2,9551,88,1,1,3,12,39
2894,2,9958,85,3,6,5,4,6
2895,3,6542,111,4,6,2,18,21
2896,3,6345,140,3,6,4,17,17
2897,2,9551,59,4,4,3,5,25
2898,3,6347,129,4,3,5,21,12
2899,3,3350,112,3,8,5,15,11
2900,3,6352,129,7,6,5,15,41
2901,2,4349,177,5,9,3,5,8
2902,2,4349,55,1,6,4,6,37
2903,2,9546,58,7,3,6,6,21
2904,2,9654,59,3,8,3,13,23
2905,2,9652,64,3,1,3,3,16
2906,3,6551,190,2,4,2,20,30
2907,2,4647,97,5,7,3,16,35
2908,1,4847,46,5,10,4,22,48
2909,3,6352,108,6,4,3,5,44
2910,1,8754,49,4,2,5,20,12
2911,1,8841,44,4,9,5,13,48
2912,3,6551,131,5,10,3,17,35
2913,1,8751,19,2,11,3,14,32
2914,3,6549,118,4,8,3,20,44
2915,2,9548,66,5,7,4,3,36
2916,1,8752,17,3,11,6,21,46
2917,1,8841,46,1,7,1,21,10
2918,1,8749,46,4,4,6,13,25
2919,2,9552,90,5,11,2,13,5
2920,2,9546,88,6,3,5,1,18
2921,3,6347,116,6,9,5,14,31
2922,3,6546,133,6,4,4,22,31
2923,1,8747,37,6,10,3,1,5
2924,3,6548,111,3,7,4,19,7
2925,1,8847,37,2,3,3,20,26
2926,3,6542,106,3,5,3,10,40
2927,1,8745,18,6,8,2,18,1
2928,3,6547,124,7,10,2,0,21
2929,2,9947,78,2,11,3,13,44
2930,3,6347,140,7,6,4,18,42
2931,2,9551,57,4,11,4,11,2
2932,3,6553,131,1,3,4,11,21
2933,3,6351,136,6,3,1,3,5
2934,1,8752,622,5,1,2,17,3
2935,4,6757,154,3,3,6,13,11
2936,3,6347,131,3,10,5,20,6
2937,1,8747,31,1,3,3,9,29
2938,1,8749,1,7,11,6,18,6
2939,3,6345,136,2,2,3,20,19
2940,2,9958,91,3,6,1,2,11
2941,1,8847,10,4,8,1,16,8
2942,3,3350,116,4,7,5,8,6
2943,1,8750,39,1,1,6,2,32
2944,3,3548,106,4,1,2,12,16
2945,1,8745,10,4,2,2,17,31
2946,2,4349,76,2,5,5,0,3
2947,2,9555,98,2,9,5,0,24
2948,2,9649,55,7,4,5,11,46
2949,1,4847,11,5,5,5,10,42
2950,2,4647,88,1,4,3,17,27
2951,2,9549,54,1,6,2,1,45
2952,2,4349,90,3,8,2,12,40
2953,3,6351,151,6,1,3,9,13
2954,1,4749,24,5,1,5,7,25
2955,3,6546,124,3,5,6,9,15
2956,2,9549,72,6,11,3,8,19
2957,2,4551,84,3,2,5,12,1
2958,2,9553,74,4,3,4,18,34
2959,2,9549,101,3,2,2,9,32
2960,1,8748,14,2,6,5,7,42
2961,1,8747,16,1,3,5,11,19
2962,2,9654,85,5,6,6,18,30
2963,1,8749,17,6,6,4,16,11
2964,2,4647,59,5,5,4,13,10
2965,3,6542,145,3,6,6,10,34
2966,2,9947,68,5,2,3,14,42
2967,3,6546,136,6,6,6,22,19
2968,1,8852,17,3,7,1,15,23
2969,3,6549,124,1,10,5,12,46
2970,3,3350,128,1,4,1,5,45
2971,2,4647,61,7,3,2,20,18
2972,3,3248,110,2,3,4,13,5
2973,1,8749,622,7,5,2,19,15
2974,2,9652,61,2,6,3,4,3
2975,2,9648,86,4,7,1,12,27
2976,3,6542,114,7,10,3,8,22
2977,3,3248,115,3,8,6,20,43
2978,3,6553,124,1,8,1,10,48
2979,2,9648,99,7,4,6,8,21
2980,1,8847,46,1,11,1,19,45
2981,3,6551,128,6,11,5,22,8
2982,1,8751,20,1,3,3,11,26
2983,2,9549,76,1,7,6,17,22
2984,1,4749,37,5,4,4,5,36
2985,3,6347,145,7,8,4,16,48
2986,3,6544,110,4,9,1,20,5
2987,3,6351,105,7,7,6,11,1
2988,1,8747,24,2,1,2,5,2
2989,2,9654,54,6,1,3,9,44
2990,3,6351,137,4,4,5,12,31
2991,3,3350,131,6,5,4,13,30
2992,3,6350,129,6,9,6,14,22
2993,3,3548,111,5,10,3,16,47
2994,2,9647,56,5,8,2,3,39
2995,1,8841,18,7,1,3,13,21
2996,2,4349,61,5,5,6,13,38
2997,1,8752,4,5,6,2,10,42
2998,2,9645,61,1,4,5,1,39
2999,1,8754,11,6,6,2,18,24
3000,3,3248,131,3,1,5,21,13
3001,2,9650,176,3,3,6,14,25
3002,2,9645,89,2,11,6,20,35
3003,1,4749,622,2,9,1,8,30
3004,1,8843,19,7,4,6,17,23
3005,1,8845,622,1,4,6,8,48
3006,3,6350,110,6,3,6,4,16
3007,1,8754,25,6,10,2,4,19
3008,3,6352,115,7,5,4,14,17
3009,3,6348,115,1,6,4,2,49
3010,1,8745,37,1,6,5,7,10
3011,1,8841,29,5,6,2,17,9
3012,3,3350,137,6,7,4,19,41
3013,3,6549,121,1,6,3,2,9
3014,1,8841,17,1,7,3,9,10
3015,2,4647,66,4,9,1,20,40
3016,2,9648,68,3,8,3,21,6
3017,1,4847,10,4,6,5,20,31
3018,1,8751,31,1,8,5,12,46
3019,3,6352,110,4,8,6,19,2
3020,1,8847,622,6,10,5,19,49
3021,1,4847,49,5,3,6,14,4
3022,2,9645,66,2,2,4,19,15
3023,3,6350,138,2,4,1,21,6
3024,1,8752,23,1,2,4,18,25
3025,2,9553,62,4,3,4,5,23
3026,2,9649,88,7,7,3,14,24
3027,3,6546,127,2,9,2,18,26
3028,1,4847,4,5,3,1,1,29
3029,5,6846,165,6,5,5,1,40
3030,3,3546,134,5,6,4,6,18
3031,1,8750,4,1,8,4,10,36
3032,2,9548,68,4,6,2,2,6
3033,3,6349,137,4,8,3,1,6
3034,3,3350,140,6,4,2,0,21
3035,3,3350,190,2,3,4,8,34
3036,3,6548,151,3,6,4,9,12
3037,2,9550,81,3,7,1,16,43
3038,2,9546,177,3,3,5,4,17
3039,1,4749,39,2,1,4,3,27
3040,2,9552,84,4,5,1,6,40
3041,3,6351,112,5,4,4,14,1
3042,3,3248,149,5,1,4,7,5
3043,3,6553,145,3,5,3,0,5
3044,3,6546,114,2,11,2,18,46
3045,1,8843,49,1,5,2,8,13
3046,3,3248,121,7,9,2,17,18
3047,2,4349,57,1,4,1,9,35
3048,2,9647,97,2,1,3,16,26
3049,3,6350,120,4,7,5,20,49
3050,3,6553,128,5,6,2,18,9
3051,1,8752,22,3,9,1,18,3
3052,1,8748,51,2,3,3,7,44
3053,3,6546,143,1,7,2,1,32
3054,2,9647,80,1,4,5,15,42
3055,2,4647,72,5,5,2,16,10
3056,3,3546,128,2,1,3,5,37
3057,2,9552,66,7,1,2,22,4
3058,1,8751,16,2,4,6,15,13
3059,2,9649,98,5,9,6,3,28
3060,1,4749,33,5,10,1,11,35
3061,1,8751,25,1,2,4,3,42
3062,2,9555,65,1,6,6,4,9
3063,2,9549,84,4,4,2,12,29
3064,3,3350,121,7,3,3,3,31
3065,2,9552,89,5,8,2,7,18
3066,2,9947,72,5,3,4,15,48
3067,2,9650,89,7,11,1,22,41
3068,2,9553,54,7,6,1,0,29
3069,2,4551,100,7,2,5,3,6
3070,2,9654,88,1,3,6,7,16
3071,2,9546,65,1,6,1,16,24
3072,3,6547,108,3,9,2,5,13
3073,1,8748,27,6,3,5,22,38
3074,2,4349,72,5,6,6,9,31
3075,3,6345,151,2,8,1,22,17
3076,1,8747,33,7,6,4,2,15
3077,3,6345,128,4,11,4,11,23
3078,1,8845,33,2,10,1,10,33
3079,1,8841,42,6,11,3,0,4
3080,2,9947,54,4,10,1,17,33
3081,1,8747,51,3,4,4,19,14
3082,3,6349,105,3,3,3,13,48
3083,3,6546,129,2,3,6,4,3
3084,3,6548,149,7,8,4,12,26
3085,2,9555,74,7,2,2,16,9
3086,3,6348,121,2,11,6,2,34
3087,2,9550,62,5,10,6,20,37
3088,1,8749,16,3,5,1,1,32
3089,1,8843,43,5,11,5,3,28
3090,2,9947,97,2,1,2,7,37
3091,3,6548,108,4,2,1,9,47
3092,2,9549,74,5,4,4,14,25
3093,1,8752,14,6,10,2,15,15
3094,3,3548,112,6,10,6,12,5
3095,3,6347,124,2,10,6,20,41
3096,3,3546,137,1,5,3,21,27
3097,3,6546,120,3,10,1,3,31
3098,2,9647,71,5,7,5,17,2
3099,3,6345,127,5,7,5,21,47
3100,1,8845,46,2,1,2,4,8
3101,2,9645,90,3,3,2,5,15
3102,2,9947,101,2,4,2,7,24
3103,2,9645,91,3,3,5,4,8
3104,2,9546,64,2,11,4,11,23
3105,2,9958,98,6,9,5,7,37
3106,1,8745,29,3,6,3,7,44
3107,3,6350,121,1,8,1,19,22
3108,2,9548,59,5,4,3,15,41
3109,1,8748,17,3,8,1,15,23
3110,1,8841,4,6,6,2,19,18
3111,1,4847,22,1,3,3,5,26
3112,2,9553,66,1,6,5,17,11
3113,2,9552,177,5,7,4,15,32
3114,1,4847,44,1,8,6,1,26
3115,1,8745,46,3,2,5,4,23
3116,3,3548,120,4,8,4,13,42
3117,1,8750,31,3,6,4,22,33
3118,1,8749,23,5,7,3,2,6
3119,2,9649,74,7,8,6,15,7
3120,1,4749,18,4,8,5,10,15
3121,1,8841,37,7,8,6,5,21
3122,2,9551,56,5,10,1,9,23
3123,2,9553,81,6,2,3,10,35
3124,2,9548,76,1,3,1,4,37
3125,2,4647,100,5,2,4,19,49
3126,1,4749,46,1,9,2,6,13
3127,2,9550,71,3,6,5,1,11
3128,2,9654,74,1,11,5,18,26
3129,3,6544,120,6,4,5,1,11
3130,2,9553,59,3,2,3,11,29
3131,2,9550,98,1,3,2,13,6
3132,3,6542,127,6,5,2,16,32
3133,2,4349,71,5,3,4,12,25
3134,2,9648,94,5,8,6,20,11
3135,3,6348,149,3,3,6,12,48
3136,2,9958,64,7,2,5,12,32
3137,2,9958,61,4,7,5,22,4
3138,3,6548,133,7,6,2,8,44
3139,2,9645,62,6,1,6,22,48
3140,2,9546,91,3,7,6,17,42
3141,3,6551,106,7,11,2,4,49
3142,2,9654,76,6,8,6,18,11
3143,1,4749,27,2,4,1,12,9
3144,3,6347,127,3,5,5,15,34
3145,2,9549,57,4,10,3,12,2
3146,3,3350,188,7,8,3,19,29
3147,1,8845,44,2,11,3,18,33
3148,2,9947,90,4,7,2,16,48
3149,3,6546,105,6,4,5,5,43
3150,1,8752,27,7,8,1,20,13
3151,3,6350,115,4,2,4,0,38
3152,5,6846,164,6,10,2,10,44
3153,1,8749,11,4,6,3,6,18
3154,2,9553,80,1,1,5,4,26
3155,3,3350,111,4,9,4,8,26
3156,3,6542,112,7,9,6,0,18
3157,3,6551,121,7,3,6,6,26
3158,2,9552,97,1,6,5,6,48
3159,1,8749,31,7,11,1,20,25
3160,1,8845,29,7,5,3,10,48
3161,3,6553,121,4,7,6,0,22
3162,3,6551,115,3,1,2,22,33
3163,2,9958,62,5,4,5,7,9
3164,2,9645,88,4,9,2,13,2
3165,3,6350,105,5,8,1,4,20
3166,2,9958,55,3,10,4,10,3
3167,1,8748,42,7,1,2,6,24
3168,2,9652,98,1,8,2,21,16
3169,1,8751,622,5,10,4,3,33
3170,2,9947,62,4,6,3,0,6
3171,1,8754,27,2,3,1,15,46
3172,2,9551,78,7,11,1,14,39
3173,3,6352,137,6,2,3,16,33
3174,2,9551,89,3,10,6,19,10
3175,2,9552,62,1,5,5,7,33
3176,3,6347,106,4,10,4,10,5
3177,1,8748,46,7,9,2,22,25
3178,3,6542,128,5,7,4,6,23
3179,1,8748,29,2,3,4,16,7
3180,2,9548,177,1,7,3,18,17
3181,3,6547,106,4,3,6,10,26
3182,2,9549,100,6,10,6,11,42
3183,1,8843,11,7,9,6,3,40
3184,3,6351,138,5,11,6,20,45
3185,2,4647,58,5,8,3,10,35
3186,3,6542,131,5,1,2,9,43
3187,2,9654,68,7,7,4,16,36
3188,2,9553,65,5,4,2,10,37
3189,1,8745,44,1,1,6,17,1
3190,3,6549,133,1,3,4,22,26
3191,4,6746,157,6,8,5,19,37
3192,2,9648,90,1,11,6,22,18
3193,3,6547,129,6,5,5,5,31
3194,1,8745,40,1,3,6,5,24
3195,1,8747,18,3,2,6,10,26
3196,2,9546,76,3,5,4,8,1
3197,1,8752,39,1,8,3,2,14
3198,2,9649,57,4,6,2,21,29
3199,3,6352,121,4,11,1,4,46
3200,1,8754,39,4,4,6,17,12
3201,2,9958,88,2,7,1,7,17
3202,4,6750,155,2,2,1,3,29
3203,2,9647,91,1,7,5,19,6
3204,1,8852,16,7,1,4,6,34
3205,1,4749,14,6,1,5,16,1
3206,1,8751,40,7,11,6,13,14
3207,3,6350,131,6,8,6,5,16
3208,2,9552,176,5,4,2,4,3
3209,3,6551,110,1,3,4,10,35
3210,2,9645,57,6,4,5,6,14
3211,1,8845,19,1,8,1,12,13
3212,1,8749,4,4,7,1,19,24
3213,2,9551,90,6,10,3,9,29
3214,3,3248,116,7,9,4,14,31
3215,2,9645,80,5,8,4,3,37
3216,2,4551,91,3,5,5,0,33
3217,2,9552,56,7,10,1,13,32
3218,3,6350,137,4,11,2,2,13
3219,3,6347,114,2,3,1,0,38
3220,2,9652,79,6,3,4,10,20
3221,2,9650,99,5,10,4,9,10
3222,1,8750,16,7,2,6,15,9
3223,3,3546,133,3,7,2,21,29
3224,3,6553,105,3,9,2,1,18
3225,3,6350,151,6,3,6,0,7
3226,2,9555,80,5,11,1,15,20
3227,1,8847,16,1,9,6,9,37
3228,2,9648,64,2,7,1,18,19
3229,3,6548,106,5,5,2,8,9
3230,2,9645,85,2,3,1,10,20
3231,2,9645,76,6,10,3,22,33
3232,2,9647,78,2,1,2,18,30
3233,3,6352,105,6,7,6,18,34
3234,1,4749,25,1,10,2,3,42
3235,2,9546,98,7,11,3,9,42
3236,3,6351,128,5,9,2,5,21
3237,2,9645,58,3,3,2,21,34
3238,3,6350,133,6,3,5,9,41
3239,1,8847,11,5,3,3,11,12
3240,2,9552,64,5,2,6,9,44
3241,3,6553,190,5,11,1,17,48
3242,3,6548,124,7,5,2,7,31
3243,3,6352,131,1,3,2,5,3
3244,1,8752,37,1,11,6,16,42
3245,3,6547,136,7,11,4,5,15
3246,2,9549,177,7,5,3,15,41
3247,3,6352,114,1,7,6,0,30
3248,3,3548,121,5,6,3,9,13
3249,3,6352,151,6,9,3,14,23
3250,2,9647,177,3,5,2,2,42
3251,1,8750,1,5,3,4,13,41
3252,2,9650,54,6,2,6,6,8
3253,3,6553,133,5,10,2,12,32
3254,2,4349,100,3,10,5,20,9
3255,3,6549,143,4,11,2,14,42
3256,1,8745,17,3,4,5,6,22
3257,3,6350,149,1,3,2,19,7
3258,2,9550,177,2,11,5,6,49
3259,2,9546,61,4,7,3,8,33
3260,3,6549,105,2,6,2,19,36
3261,2,9546,176,1,5,2,16,22
3262,2,9553,61,1,9,5,10,3
3263,3,3248,105,5,2,5,16,9
3264,1,8750,622,2,7,2,13,4
3265,1,8754,16,5,11,3,10,25
3266,3,6347,115,6,5,1,22,28
3267,3,6351,145,6,9,3,8,12
3268,2,9645,79,1,7,3,20,48
3269,3,3548,115,7,10,3,12,32
3270,3,3350,124,1,7,4,21,3
3271,1,8754,20,6,10,2,21,6
3272,2,9645,177,3,1,1,17,30
3273,2,9647,85,3,4,3,15,20
3274,3,3546,106,6,4,6,22,15
3275,2,9648,62,4,6,1,12,22
3276,2,9553,78,4,2,2,22,21
3277,3,6551,116,2,7,2,19,10
3278,2,9652,56,4,2,4,12,3
3279,2,9553,100,6,5,1,14,13
3280,2,9654,58,5,6,6,15,24
3281,1,8843,30,4,8,4,2,36
3282,1,8841,10,6,3,2,0,48
3283,1,8748,24,2,10,2,1,15
3284,3,6349,116,1,6,4,9,14
3285,3,6546,145,3,9,5,0,30
3286,2,9649,89,4,7,6,18,19
3287,3,6349,138,5,10,4,13,39
3288,1,8747,39,4,2,3,2,32
3289,3,6548,134,2,10,6,20,5
3290,2,9648,66,2,8,5,18,32
3291,3,3350,120,3,11,6,1,3
3292,3,6549,120,3,11,4,6,41
3293,1,4847,39,3,4,3,1,6
3294,2,9552,98,2,4,2,21,46
3295,3,6553,111,3,5,2,18,20
3296,3,6351,133,4,3,5,7,43
3297,3,6352,116,4,2,1,1,44
3298,2,4647,56,4,10,4,8,8
3299,2,9647,61,1,8,3,22,17
3300,3,6352,106,4,9,4,16,35
3301,2,9654,80,1,9,2,9,3
3302,1,8748,4,3,4,1,20,45
3303,3,6542,116,7,4,2,21,12
3304,2,9551,74,3,5,2,10,17
3305,2,9552,54,4,4,6,20,11
3306,3,6548,115,5,5,6,5,41
3307,3,6551,112,4,1,6,10,18
3308,2,9551,61,7,7,1,10,17
3309,1,8750,43,2,9,2,19,18
3310,2,9654,78,3,4,5,0,3
3311,2,9652,59,2,3,6,13,29
3312,2,9546,78,7,4,6,5,20
3313,3,6553,137,6,3,1,14,23
3314,2,4349,81,4,8,2,6,21
3315,2,9546,80,6,1,6,20,3
3316,1,8748,11,6,9,4,1,5
3317,1,8750,46,4,1,5,22,41
3318,2,9649,99,7,3,5,15,6
3319,1,8845,16,3,2,2,14,39
3320,2,9958,80,1,9,4,15,2
3321,1,8750,30,1,4,4,18,21
3322,2,4551,58,4,6,5,5,21
3323,2,9652,91,7,6,2,17,16
3324,2,9549,68,4,7,3,18,6
3325,3,6350,116,4,7,1,19,48
3326,3,6350,145,3,10,3,16,36
3327,3,6542,134,2,11,4,17,6
3328,2,4349,86,1,5,6,6,42
3329,1,8843,25,5,3,5,8,5
3330,3,6352,149,3,6,1,2,1
3331,1,8841,11,7,5,2,19,32
3332,3,3248,120,6,7,4,2,35
3333,1,8751,29,2,6,6,0,7
3334,1,8845,23,7,2,2,22,37
3335,1,8841,22,3,4,3,8,44
3336,3,3350,114,7,5,5,7,10
3337,1,8748,33,7,1,5,20,36
3338,3,6347,136,3,8,2,19,24
3339,3,6347,151,3,5,5,17,48
3340,2,4647,85,7,7,1,9,26
3341,3,6347,188,5,3,2,22,30
3342,3,6542,120,7,6,4,7,27
3343,2,9958,68,5,11,2,13,1
3344,2,4349,88,1,3,4,1,2
3345,2,4551,78,7,7,5,4,26
3346,3,6350,112,4,6,2,1,24
3347,3,6542,133,5,3,4,3,23
3348,1,8843,51,6,3,1,10,15
3349,2,9549,98,3,9,1,2,32
3350,3,6544,118,3,6,4,14,20
3351,3,6544,145,5,5,4,13,9
3352,3,6542,136,7,11,1,4,1
3353,2,9649,71,1,1,2,7,26
3354,1,8754,10,6,1,3,12,25
3355,3,6548,112,6,2,1,11,16
3356,2,4551,55,1,4,6,0,44
3357,2,4551,76,5,8,2,18,39
3358,3,6542,115,7,4,6,3,28
3359,2,9551,64,1,8,2,4,26
3360,2,4647,55,3,4,5,2,6
3361,2,9548,94,7,2,3,20,25
3362,1,8749,51,3,7,3,6,23
3363,2,9548,86,4,7,3,7,45
3364,1,4847,29,7,5,4,8,35
3365,1,8845,11,5,5,5,3,34
3366,1,8747,17,6,9,1,21,44
3367,3,3548,134,7,1,5,7,26
3368,1,8841,24,5,11,6,6,24
3369,3,6345,115,4,7,4,2,10
3370,1,4847,33,4,7,1,7,43
3371,3,3350,110,2,6,3,9,4
3372,2,9548,100,6,1,1,4,23
3373,2,9650,55,7,1,5,15,39
3374,2,9550,83,1,11,4,5,27
3375,3,6549,145,4,6,3,18,49
3376,3,6351,124,3,10,2,3,27
3377,2,9550,74,7,11,5,17,31
3378,3,6547,111,1,5,2,17,22
3379,3,6345,111,1,10,6,6,31
3380,3,6349,115,1,9,2,16,1
3381,3,6551,151,7,9,1,9,11
3382,2,9648,61,4,2,2,6,18
3383,1,8852,46,6,6,2,4,31
3384,1,8745,20,2,4,5,19,1
3385,2,9553,55,3,10,5,20,32
3386,2,9546,55,5,9,3,17,36
3387,3,6349,131,7,4,2,11,47
3388,1,8752,29,3,11,2,1,27
3389,2,9947,88,5,6,6,5,12
3390,1,4749,20,6,2,6,11,29
3391,1,8852,40,2,8,1,4,44
3392,1,8843,37,4,8,1,9,10
3393,3,6349,143,3,1,6,20,10
3394,3,6549,129,1,11,3,2,19
